timestamp,cpu_utilization,network_in,network_out,memory_usage,requests,error_rate,storage_free,billing_rate,cost_per_hour
2026-03-23T13:50:00+00:00,9.2953,10.0,159.18,23.98,213.6034,2.0911,14.99,1.2807,0.32625
2026-03-23T13:55:00+00:00,15.2881,10.0,130.14,31.79,868.3992,4.1824,14.66,1.5747,0.32625
2026-03-23T14:00:00+00:00,14.8053,10.0,166.93,32.95,883.0629,0.6295,15.02,1.0152,0.32625
2026-03-23T14:05:00+00:00,15.0896,17.07,136.09,17.07,1020.2718,4.8133,14.68,1.0797,0.32625
2026-03-23T14:10:00+00:00,15.3715,10.0,119.96,23.41,477.3104,2.5473,14.84,1.4985,0.32625
2026-03-23T14:15:00+00:00,20.6362,10.0,168.54,19.29,716.5413,2.8696,14.93,1.393,0.32625
2026-03-23T14:20:00+00:00,7.8838,10.0,130.23,14.28,721.9499,2.2633,14.78,1.0529,0.32625
2026-03-23T14:25:00+00:00,15.4542,10.0,100.4,20.6,681.3456,0.9891,14.94,0.8261,0.32625
2026-03-23T14:30:00+00:00,22.1396,12.24,164.15,23.4,688.714,1.9966,14.94,1.0788,0.32625
2026-03-23T14:35:00+00:00,3.9923,11.93,133.88,20.22,669.284,1.1148,14.76,0.9345,0.32625
2026-03-23T14:40:00+00:00,15.4779,10.0,159.09,12.53,712.9374,3.9191,15.04,1.6574,0.32625
2026-03-23T14:45:00+00:00,10.8877,10.0,116.1,15.46,845.1703,1.5939,14.77,1.368,0.32625
2026-03-23T14:50:00+00:00,12.1757,10.0,81.66,15.51,965.0719,0.993,15.38,0.9102,0.32625
2026-03-23T14:55:00+00:00,8.9712,10.0,215.92,12.8,470.9169,1.3588,14.9,0.8265,0.32625
2026-03-23T15:00:00+00:00,11.8915,10.0,201.03,19.53,558.9348,1.4534,14.69,0.8817,0.32625
2026-03-23T15:05:00+00:00,23.9564,10.0,170.8,20.26,496.3581,3.2359,14.73,0.9475,0.32625
2026-03-23T15:10:00+00:00,5.3222,10.0,112.82,24.19,460.592,0.303,15.15,1.0651,0.32625
2026-03-23T15:15:00+00:00,5.8912,10.47,116.81,11.33,198.0022,2.6002,14.84,1.4495,0.32625
2026-03-23T15:20:00+00:00,5.0972,10.0,193.54,13.29,608.0657,2.2731,14.65,0.8252,0.32625
2026-03-23T15:25:00+00:00,23.2733,10.0,114.37,28.22,721.8402,1.8706,15.09,1.802,0.32625
2026-03-23T15:30:00+00:00,10.1348,10.0,101.66,16.18,563.2352,2.8768,14.84,0.8322,0.32625
2026-03-23T15:35:00+00:00,12.755,10.88,215.88,17.54,599.7706,2.3166,15.05,0.6924,0.32625
2026-03-23T15:40:00+00:00,10.4921,10.0,128.33,16.11,706.6193,3.4195,15.11,1.6216,0.32625
2026-03-23T15:45:00+00:00,7.2423,10.0,211.14,25.26,954.79,1.3527,14.98,1.5115,0.32625
2026-03-23T15:50:00+00:00,11.4979,10.0,66.74,25.54,497.069,2.8502,15.4,1.0604,0.32625
2026-03-23T15:55:00+00:00,27.6583,14.18,154.13,25.13,309.1071,5.2806,14.58,1.2295,0.32625
2026-03-23T16:00:00+00:00,20.117,10.0,220.11,16.47,534.9029,5.3729,14.76,1.218,0.32625
2026-03-23T16:05:00+00:00,6.647,10.0,127.03,10.18,1028.4032,0.7263,14.87,1.1371,0.32625
2026-03-23T16:10:00+00:00,15.6501,10.0,113.63,29.76,267.2877,1.3005,15.38,0.7071,0.32625
2026-03-23T16:15:00+00:00,6.7755,10.0,72.42,22.28,720.0468,1.1322,15.28,0.3515,0.32625
2026-03-23T16:20:00+00:00,1.1064,10.0,175.03,13.09,846.9912,5.0398,15.18,0.8427,0.32625
2026-03-23T16:25:00+00:00,17.8817,10.0,90.55,26.25,0.1,4.0257,14.76,1.6409,0.32625
2026-03-23T16:30:00+00:00,18.7252,17.09,121.35,12.54,660.0685,2.7012,14.79,1.6527,0.32625
2026-03-23T16:35:00+00:00,18.0409,10.0,69.38,26.16,708.3655,2.3322,14.76,1.0175,0.32625
2026-03-23T16:40:00+00:00,8.9454,12.59,196.67,26.63,490.6791,4.7613,14.77,0.8087,0.32625
2026-03-23T16:45:00+00:00,10.764,11.14,178.34,9.83,395.9032,4.4227,15.22,1.1795,0.32625
2026-03-23T16:50:00+00:00,16.2632,10.0,124.23,20.36,409.8473,4.3161,14.87,1.2278,0.32625
2026-03-23T16:55:00+00:00,14.1136,10.0,73.04,21.76,475.3708,2.9134,14.9,1.2763,0.32625
2026-03-23T17:00:00+00:00,8.6835,10.02,192.67,33.93,454.0168,1.3015,15.08,0.326,0.32625
2026-03-23T17:05:00+00:00,1.3309,10.0,105.95,10.43,406.8465,3.5342,14.59,2.0314,0.32625
2026-03-23T17:10:00+00:00,11.7286,11.97,72.24,25.65,443.422,3.6321,14.93,1.4238,0.32625
2026-03-23T17:15:00+00:00,17.5194,10.0,42.28,15.75,827.2387,1.6187,14.7,1.0247,0.32625
2026-03-23T17:20:00+00:00,3.8598,10.0,93.18,6.94,225.9336,1.2975,14.86,0.8685,0.32625
2026-03-23T17:25:00+00:00,14.8779,10.0,56.3,14.78,92.2762,4.2666,14.8,1.3803,0.32625
2026-03-23T17:30:00+00:00,13.0346,10.0,94.24,15.64,831.237,5.3282,14.79,1.2327,0.32625
2026-03-23T17:35:00+00:00,15.5462,10.0,156.58,8.21,481.5363,0.5012,14.97,1.1117,0.32625
2026-03-23T17:40:00+00:00,16.2772,10.0,105.52,17.81,432.4827,1.4732,14.97,1.2216,0.32625
2026-03-23T17:45:00+00:00,6.8785,10.0,138.86,22.33,501.7365,2.7019,14.88,1.0503,0.32625
2026-03-23T17:50:00+00:00,1.3436,10.0,89.65,17.29,581.8599,2.9732,15.0,1.2046,0.32625
2026-03-23T17:55:00+00:00,7.8442,10.0,125.61,11.83,398.528,0.9553,14.75,1.302,0.32625
2026-03-23T18:00:00+00:00,16.1348,10.0,209.19,14.36,646.4828,5.767,15.06,1.183,0.32625
2026-03-23T18:05:00+00:00,7.548,10.0,105.71,15.37,279.4344,2.8442,14.88,1.1673,0.32625
2026-03-23T18:10:00+00:00,6.6357,10.42,139.13,16.92,444.5435,3.0628,14.82,1.4979,0.32625
2026-03-23T18:15:00+00:00,0.1,10.0,50.21,23.17,0.1,5.5178,14.76,0.6009,0.32625
2026-03-23T18:20:00+00:00,21.3159,10.0,190.92,17.3,813.0593,1.1019,14.87,0.8406,0.32625
2026-03-23T18:25:00+00:00,15.7543,10.0,99.84,5.58,475.9781,1.8231,15.29,1.088,0.32625
2026-03-23T18:30:00+00:00,15.4194,10.0,169.5,11.46,687.526,0.5066,14.91,0.861,0.32625
2026-03-23T18:35:00+00:00,16.6064,10.0,115.98,16.56,639.1436,1.6553,14.69,0.9612,0.32625
2026-03-23T18:40:00+00:00,14.2603,10.0,149.49,23.27,657.4534,0.9779,15.1,1.4663,0.32625
2026-03-23T18:45:00+00:00,9.334,13.13,152.2,24.48,518.0561,3.4957,14.83,1.0353,0.32625
2026-03-23T18:50:00+00:00,9.8174,10.0,100.97,27.82,617.0568,2.84,14.98,0.5312,0.32625
2026-03-23T18:55:00+00:00,8.2346,10.0,171.39,16.31,279.6789,1.4459,14.8,0.953,0.32625
2026-03-23T19:00:00+00:00,26.8538,10.0,88.03,20.97,236.7461,1.7992,15.18,1.1015,0.32625
2026-03-23T19:05:00+00:00,14.3808,10.0,158.11,5.44,504.2643,3.5229,14.8,1.096,0.32625
2026-03-23T19:10:00+00:00,8.2625,10.0,104.84,18.63,359.5967,0.2716,15.2,1.2509,0.32625
2026-03-23T19:15:00+00:00,13.8383,10.31,138.58,8.1,885.9068,2.4083,14.71,1.2264,0.32625
2026-03-23T19:20:00+00:00,4.9801,10.0,101.57,15.19,623.3269,3.399,14.86,1.0424,0.32625
2026-03-23T19:25:00+00:00,20.0724,10.0,124.91,36.83,350.4204,1.5645,15.2,0.7262,0.32625
2026-03-23T19:30:00+00:00,7.0789,10.0,73.63,17.75,461.6557,3.3699,14.95,0.9517,0.32625
2026-03-23T19:35:00+00:00,14.0518,10.0,133.92,9.58,562.7924,1.3481,15.37,0.8973,0.32625
2026-03-23T19:40:00+00:00,17.4412,10.0,124.65,18.48,512.54,1.7648,14.86,0.9986,0.32625
2026-03-23T19:45:00+00:00,13.3539,10.0,98.0,12.01,597.4773,0.3268,14.97,1.2914,0.32625
2026-03-23T19:50:00+00:00,11.6122,10.0,120.13,8.9,546.7044,4.8625,15.3,1.2053,0.32625
2026-03-23T19:55:00+00:00,11.1101,10.0,128.75,30.35,181.8766,0.3142,14.62,1.3313,0.32625
2026-03-23T20:00:00+00:00,11.426,10.31,97.57,23.75,19.7867,1.3004,14.59,0.9809,0.32625
2026-03-23T20:05:00+00:00,8.3044,10.0,119.8,18.7,464.1106,2.2667,14.76,1.5486,0.32625
2026-03-23T20:10:00+00:00,9.0677,10.0,79.82,13.54,697.6361,1.1726,15.08,1.2979,0.32625
2026-03-23T20:15:00+00:00,20.6422,13.92,232.64,14.11,466.9206,1.0092,14.6,1.1297,0.32625
2026-03-23T20:20:00+00:00,11.1134,10.0,173.97,27.08,866.6539,3.0516,15.04,1.2771,0.32625
2026-03-23T20:25:00+00:00,7.0498,10.0,138.13,18.43,545.7912,1.983,15.02,0.8933,0.32625
2026-03-23T20:30:00+00:00,8.6668,10.0,179.12,0.1,896.8119,0.0725,15.32,0.4635,0.32625
2026-03-23T20:35:00+00:00,18.3668,10.0,35.42,33.23,845.4887,0.8496,15.13,0.9141,0.32625
2026-03-23T20:40:00+00:00,15.8183,10.0,10.0,17.57,820.3346,3.6044,14.99,1.3203,0.32625
2026-03-23T20:45:00+00:00,15.1266,10.0,107.47,18.69,256.635,4.5909,15.19,1.1201,0.32625
2026-03-23T20:50:00+00:00,10.2195,10.0,62.81,23.89,561.7981,4.2056,15.03,1.055,0.32625
2026-03-23T20:55:00+00:00,15.2048,10.0,114.88,19.54,863.2063,1.6935,14.83,0.8417,0.32625
2026-03-23T21:00:00+00:00,9.0475,10.0,139.88,22.56,670.0963,2.8546,14.69,0.5284,0.32625
2026-03-23T21:05:00+00:00,11.3511,14.53,172.47,14.37,740.6001,2.7817,14.8,1.5426,0.32625
2026-03-23T21:10:00+00:00,18.7277,10.0,78.6,8.72,255.0383,4.9411,14.91,1.0528,0.32625
2026-03-23T21:15:00+00:00,18.1545,10.0,148.73,19.29,1081.7076,4.4676,14.95,0.9863,0.32625
2026-03-23T21:20:00+00:00,7.0174,10.0,131.16,27.35,404.1665,2.9259,14.49,0.9137,0.32625
2026-03-23T21:25:00+00:00,7.7757,10.0,146.35,12.8,103.4038,0.379,14.87,1.4915,0.32625
2026-03-23T21:30:00+00:00,13.561,10.0,106.8,12.24,514.2287,0.9494,14.92,1.3796,0.32625
2026-03-23T21:35:00+00:00,23.2656,13.05,193.57,25.88,0.1,5.8676,15.03,0.825,0.32625
2026-03-23T21:40:00+00:00,1.4154,10.0,125.78,14.13,330.7288,0.8335,15.24,1.4645,0.32625
2026-03-23T21:45:00+00:00,14.5788,10.49,211.41,14.46,1241.6381,0.2957,14.95,1.0716,0.32625
2026-03-23T21:50:00+00:00,4.6526,10.0,94.46,14.72,506.9999,3.8851,14.73,0.932,0.32625
2026-03-23T21:55:00+00:00,9.1028,10.0,164.38,16.88,245.0633,1.1377,14.55,1.0271,0.32625
2026-03-23T22:00:00+00:00,12.2134,10.0,134.08,7.68,666.3245,0.3635,15.05,0.905,0.32625
2026-03-23T22:05:00+00:00,11.8769,13.62,121.85,14.92,435.5491,5.0559,14.74,0.7437,0.32625
2026-03-23T22:10:00+00:00,11.1972,10.0,165.63,20.31,876.1298,2.9221,15.09,1.3728,0.32625
2026-03-23T22:15:00+00:00,14.4432,10.0,123.16,20.26,437.6138,1.2364,15.2,1.0738,0.32625
2026-03-23T22:20:00+00:00,11.1885,10.0,15.41,26.81,727.6834,0.2915,14.61,1.3252,0.32625
2026-03-23T22:25:00+00:00,5.6253,10.0,10.0,31.58,373.2352,6.0948,15.03,1.2262,0.32625
2026-03-23T22:30:00+00:00,19.0792,10.0,194.82,29.29,1309.757,1.9511,15.17,1.3046,0.32625
2026-03-23T22:35:00+00:00,18.9172,10.0,192.9,25.1,785.9059,4.7947,15.12,0.5262,0.32625
2026-03-23T22:40:00+00:00,19.459,10.0,222.86,17.66,623.6236,3.7873,14.5,0.88,0.32625
2026-03-23T22:45:00+00:00,5.1556,10.0,136.0,14.34,586.7604,0.9582,14.74,1.3108,0.32625
2026-03-23T22:50:00+00:00,16.1935,10.0,77.86,18.83,521.6,0.9741,14.66,0.7576,0.32625
2026-03-23T22:55:00+00:00,18.4559,13.32,117.67,22.8,469.7716,4.8926,15.02,1.2519,0.32625
2026-03-23T23:00:00+00:00,9.9493,11.9,144.65,26.05,530.4315,4.925,15.0,0.7517,0.32625
2026-03-23T23:05:00+00:00,16.1915,11.12,98.21,24.65,1147.1129,1.7538,14.38,1.1739,0.32625
2026-03-23T23:10:00+00:00,15.4389,10.0,219.31,19.44,589.3772,3.0996,14.85,1.6519,0.32625
2026-03-23T23:15:00+00:00,27.1894,10.0,246.25,25.8,195.1759,1.7576,15.07,1.4013,0.32625
2026-03-23T23:20:00+00:00,27.6835,10.0,165.94,29.12,436.0387,0.0666,14.94,0.6137,0.32625
2026-03-23T23:25:00+00:00,6.1504,10.29,143.64,26.45,959.4618,2.5235,14.94,1.4235,0.32625
2026-03-23T23:30:00+00:00,31.1001,13.57,85.08,20.07,664.4497,0.6992,14.84,1.7156,0.32625
2026-03-23T23:35:00+00:00,10.6451,13.7,214.65,14.45,694.0103,1.0671,14.7,2.008,0.32625
2026-03-23T23:40:00+00:00,22.0205,12.72,147.61,14.29,1019.9843,0.4031,14.91,1.3115,0.32625
2026-03-23T23:45:00+00:00,21.9595,10.0,130.95,15.52,533.239,1.0004,14.92,0.7596,0.32625
2026-03-23T23:50:00+00:00,10.1624,10.54,166.07,22.09,885.6351,1.857,15.04,1.2993,0.32625
2026-03-23T23:55:00+00:00,19.0961,10.0,117.42,23.93,560.5599,0.0311,15.05,1.6478,0.32625
2026-03-24T00:00:00+00:00,17.3548,11.28,158.7,12.1,943.9692,5.1464,14.93,1.1439,0.06625
2026-03-24T00:05:00+00:00,21.326,19.33,86.22,18.47,702.2162,2.9866,15.13,1.5129,0.06625
2026-03-24T00:10:00+00:00,19.384,10.0,201.57,23.7,739.6127,5.5891,14.84,0.9481,0.06625
2026-03-24T00:15:00+00:00,25.178,11.16,147.24,15.7,1005.0334,1.6798,14.62,1.3117,0.06625
2026-03-24T00:20:00+00:00,18.4524,16.36,204.84,25.04,987.0062,0.9024,15.01,0.4531,0.06625
2026-03-24T00:25:00+00:00,16.9928,10.0,142.83,19.85,758.643,5.5168,14.94,0.9149,0.06625
2026-03-24T00:30:00+00:00,24.5764,10.0,145.79,16.94,682.0941,0.8439,15.01,1.1982,0.06625
2026-03-24T00:35:00+00:00,21.4824,10.1,96.72,22.37,1199.7869,1.6434,14.66,1.091,0.06625
2026-03-24T00:40:00+00:00,22.3909,11.2,186.64,24.75,947.3327,3.4401,15.27,0.8098,0.06625
2026-03-24T00:45:00+00:00,14.0125,10.0,112.06,16.06,702.2145,0.4755,15.05,1.0501,0.06625
2026-03-24T00:50:00+00:00,11.7284,14.14,129.82,20.3,636.7289,3.4226,14.86,1.2989,0.06625
2026-03-24T00:55:00+00:00,14.5937,14.4,152.05,25.27,1056.2244,3.1667,14.73,1.1741,0.06625
2026-03-24T01:00:00+00:00,16.1386,15.38,165.4,18.37,901.3194,4.5387,15.13,1.2493,0.06625
2026-03-24T01:05:00+00:00,24.5807,10.42,82.07,12.1,831.5811,3.7801,14.69,1.4506,0.06625
2026-03-24T01:10:00+00:00,25.7194,13.86,149.34,12.95,901.2131,4.6,15.36,1.1281,0.06625
2026-03-24T01:15:00+00:00,18.9327,10.31,196.13,20.78,956.9186,1.7792,14.79,1.6388,0.06625
2026-03-24T01:20:00+00:00,28.449,12.36,142.62,14.48,858.297,0.2747,15.26,0.9343,0.06625
2026-03-24T01:25:00+00:00,28.0743,21.31,149.62,21.27,1173.391,6.22,14.88,1.8095,0.06625
2026-03-24T01:30:00+00:00,21.3239,13.9,167.27,35.36,1187.304,1.0534,15.23,1.565,0.06625
2026-03-24T01:35:00+00:00,14.9321,10.0,154.12,14.06,1005.4414,0.853,14.76,1.1243,0.06625
2026-03-24T01:40:00+00:00,29.3158,14.2,112.88,21.73,1216.1491,3.1303,14.92,1.1443,0.06625
2026-03-24T01:45:00+00:00,19.4974,10.0,158.21,38.63,874.5935,5.25,15.07,1.2931,0.06625
2026-03-24T01:50:00+00:00,20.6205,10.0,205.2,26.57,1045.0521,2.3791,15.04,1.4107,0.06625
2026-03-24T01:55:00+00:00,17.8259,10.0,111.93,21.13,1123.5834,3.9986,15.13,1.5594,0.06625
2026-03-24T02:00:00+00:00,16.2613,13.4,150.12,24.2,1194.7596,1.9916,14.81,0.8578,0.06625
2026-03-24T02:05:00+00:00,12.7882,18.37,104.2,28.31,1168.9998,1.0009,14.93,1.3912,0.06625
2026-03-24T02:10:00+00:00,25.3972,17.08,210.13,37.17,1097.7973,1.7479,15.16,0.625,0.06625
2026-03-24T02:15:00+00:00,16.8996,16.88,162.99,21.58,1429.282,3.5608,14.77,1.2068,0.06625
2026-03-24T02:20:00+00:00,39.9572,11.04,128.43,20.0,805.0761,1.0945,15.03,1.6962,0.06625
2026-03-24T02:25:00+00:00,15.0836,13.05,171.41,15.65,901.1948,0.5556,14.87,0.8347,0.06625
2026-03-24T02:30:00+00:00,14.0557,15.98,112.32,26.02,886.3724,3.0281,14.95,0.7802,0.06625
2026-03-24T02:35:00+00:00,24.6608,12.74,120.07,15.46,847.9832,4.1236,14.93,1.3262,0.06625
2026-03-24T02:40:00+00:00,30.7759,14.0,100.62,22.05,442.807,1.6821,14.75,1.6762,0.06625
2026-03-24T02:45:00+00:00,21.9875,16.59,118.55,18.94,1283.7162,3.1403,14.86,1.3576,0.06625
2026-03-24T02:50:00+00:00,25.0335,13.74,229.09,32.82,683.4899,3.0756,14.94,0.6886,0.06625
2026-03-24T02:55:00+00:00,10.5387,15.81,133.77,21.74,982.4537,1.5691,14.89,0.7551,0.06625
2026-03-24T03:00:00+00:00,72.3991,557.51,1111.64,100.0,5093.6806,135.5464,12.73,20.8365,0.06625
2026-03-24T03:05:00+00:00,52.9173,331.05,645.33,61.33,7635.7063,90.9941,13.68,12.3303,0.06625
2026-03-24T03:10:00+00:00,29.7186,346.32,791.58,87.44,4234.5333,99.4661,13.69,14.0073,0.06625
2026-03-24T03:15:00+00:00,91.4718,467.91,730.68,87.68,5718.6504,165.1118,12.27,21.5235,0.06625
2026-03-24T03:20:00+00:00,50.8493,385.67,1140.0,100.0,11507.9662,63.9021,12.4,25.0249,0.06625
2026-03-24T03:25:00+00:00,66.0518,356.59,1140.0,100.0,7469.6368,32.9375,13.76,33.2133,0.06625
2026-03-24T03:30:00+00:00,77.2174,343.09,1140.0,100.0,6918.4109,48.1932,12.21,23.6753,0.06625
2026-03-24T03:35:00+00:00,49.46,239.79,828.82,88.0,5924.8334,64.516,12.92,18.764,0.06625
2026-03-24T03:40:00+00:00,80.4155,335.05,693.63,100.0,7880.0329,127.5819,13.28,20.536,0.06625
2026-03-24T03:45:00+00:00,81.8606,404.09,1008.62,83.18,5428.6404,134.5951,12.27,16.9667,0.06625
2026-03-24T03:50:00+00:00,133.5746,649.74,1140.0,100.0,7336.8923,105.8295,12.47,23.9908,0.06625
2026-03-24T03:55:00+00:00,138.8592,581.89,748.37,100.0,10519.9017,67.6989,12.74,25.0577,0.06625
2026-03-24T04:00:00+00:00,158.6624,530.63,1071.35,100.0,12520.8962,100.2279,12.25,32.0813,0.06625
2026-03-24T04:05:00+00:00,129.6875,346.21,1140.0,100.0,15706.1658,32.0024,12.68,24.7344,0.06625
2026-03-24T04:10:00+00:00,139.325,622.06,1140.0,100.0,8629.4922,122.022,12.3,40.5808,0.06625
2026-03-24T04:15:00+00:00,143.5941,606.15,1140.0,100.0,10550.8124,116.9291,12.27,23.669,0.06625
2026-03-24T04:20:00+00:00,65.6098,311.32,466.29,83.57,7282.0776,37.0075,13.09,14.9111,0.06625
2026-03-24T04:25:00+00:00,61.4786,464.74,1022.72,100.0,9001.4156,139.9442,13.0,14.4795,0.06625
2026-03-24T04:30:00+00:00,73.6924,478.51,563.89,98.35,5482.3949,136.2384,12.13,16.1347,0.06625
2026-03-24T04:35:00+00:00,78.4547,541.76,1030.08,100.0,7253.0916,75.6926,12.05,33.0721,0.06625
2026-03-24T04:40:00+00:00,26.7651,13.73,226.02,33.46,1137.7621,0.348,15.09,1.1722,0.06625
2026-03-24T04:45:00+00:00,23.6713,15.35,176.95,17.33,898.0513,3.0429,14.65,1.2125,0.06625
2026-03-24T04:50:00+00:00,20.2563,16.85,133.67,22.48,852.6792,1.8556,15.14,1.1047,0.06625
2026-03-24T04:55:00+00:00,20.2619,14.4,116.83,28.09,1103.6048,4.2448,14.91,1.3162,0.06625
2026-03-24T05:00:00+00:00,17.6923,19.6,170.88,32.79,1457.8142,5.1825,14.9,1.2855,0.06625
2026-03-24T05:05:00+00:00,30.8277,19.08,146.84,38.32,743.0887,0.2583,14.77,0.9801,0.06625
2026-03-24T05:10:00+00:00,25.4264,13.88,190.72,26.86,1445.0428,5.504,14.66,1.1886,0.06625
2026-03-24T05:15:00+00:00,19.7779,22.1,117.46,26.16,926.7669,2.4559,14.57,1.4988,0.06625
2026-03-24T05:20:00+00:00,29.806,18.16,218.44,22.27,1156.9072,1.2639,14.75,1.624,0.06625
2026-03-24T05:25:00+00:00,21.592,11.57,186.63,30.68,1468.1719,1.1656,15.02,1.3231,0.06625
2026-03-24T05:30:00+00:00,16.5157,17.61,190.02,26.3,1151.7901,4.3047,14.71,1.3336,0.06625
2026-03-24T05:35:00+00:00,31.082,18.81,247.08,26.46,996.0865,4.5966,14.6,1.2076,0.06625
2026-03-24T05:40:00+00:00,21.7321,21.3,161.4,27.72,1250.0031,3.9084,14.72,1.1652,0.06625
2026-03-24T05:45:00+00:00,22.5013,16.58,148.27,32.24,1027.1677,0.7011,14.83,1.04,0.06625
2026-03-24T05:50:00+00:00,25.2017,20.78,156.39,24.43,1200.797,3.7252,14.84,0.8489,0.06625
2026-03-24T05:55:00+00:00,31.8102,18.47,172.58,22.97,1019.289,3.0181,14.88,1.1052,0.06625
2026-03-24T06:00:00+00:00,25.3202,13.27,178.25,31.62,1295.2882,1.3425,15.11,1.5912,0.06625
2026-03-24T06:05:00+00:00,18.0053,12.91,144.52,7.42,731.4421,2.134,15.16,1.1927,0.06625
2026-03-24T06:10:00+00:00,28.4633,22.04,90.15,24.37,826.6196,4.076,15.31,1.2162,0.06625
2026-03-24T06:15:00+00:00,22.2901,22.31,156.82,20.54,727.7679,1.6398,14.58,1.2104,0.06625
2026-03-24T06:20:00+00:00,36.5275,19.16,198.81,37.02,1065.8926,0.5704,14.73,1.6934,0.06625
2026-03-24T06:25:00+00:00,25.1933,23.38,188.61,25.51,697.6154,1.5837,15.05,1.0415,0.06625
2026-03-24T06:30:00+00:00,11.7898,21.8,237.1,24.68,907.0421,2.7281,14.81,1.4031,0.06625
2026-03-24T06:35:00+00:00,27.3442,20.46,271.57,28.26,803.1228,1.8343,15.08,1.2995,0.06625
2026-03-24T06:40:00+00:00,36.8676,14.72,217.03,24.43,1449.9191,1.104,14.95,1.3404,0.06625
2026-03-24T06:45:00+00:00,34.6555,24.23,245.44,25.78,832.3299,5.7711,15.22,1.3933,0.06625
2026-03-24T06:50:00+00:00,36.1857,19.93,217.36,29.28,758.3636,4.0084,15.11,1.3371,0.06625
2026-03-24T06:55:00+00:00,19.0814,16.61,260.37,25.65,1142.0846,1.3292,15.12,1.5579,0.06625
2026-03-24T07:00:00+00:00,30.4276,15.39,265.76,25.37,1492.1645,1.4098,14.82,1.3071,0.06625
2026-03-24T07:05:00+00:00,20.6227,18.72,224.74,21.3,1041.4425,2.719,14.89,1.8392,0.06625
2026-03-24T07:10:00+00:00,26.3004,11.78,213.58,20.3,1060.7794,0.2592,14.84,1.3293,0.06625
2026-03-24T07:15:00+00:00,17.317,20.31,172.01,28.8,1393.1486,2.6454,14.6,0.8049,0.06625
2026-03-24T07:20:00+00:00,21.0879,14.36,179.48,30.52,1290.0166,0.6615,15.2,1.5074,0.06625
2026-03-24T07:25:00+00:00,20.8972,19.13,165.96,18.38,1176.813,1.8589,15.05,1.4335,0.06625
2026-03-24T07:30:00+00:00,30.346,15.92,209.69,33.69,924.874,0.3371,14.84,1.3257,0.06625
2026-03-24T07:35:00+00:00,29.759,16.84,148.52,33.72,1184.4487,0.2362,15.17,1.238,0.06625
2026-03-24T07:40:00+00:00,26.6156,15.07,172.65,35.2,730.2632,5.2914,14.78,0.6815,0.06625
2026-03-24T07:45:00+00:00,16.8521,17.22,73.97,30.47,914.5403,2.1185,14.54,0.7319,0.06625
2026-03-24T07:50:00+00:00,23.0848,24.6,259.94,32.83,1428.3249,2.4148,15.11,1.8102,0.06625
2026-03-24T07:55:00+00:00,20.478,22.78,171.31,43.67,1395.9574,2.0228,14.65,1.1403,0.06625
2026-03-24T08:00:00+00:00,29.4534,18.47,199.1,25.61,1151.8583,0.806,14.86,1.5936,0.06625
2026-03-24T08:05:00+00:00,31.3045,17.11,244.8,20.4,560.1487,2.9224,14.95,0.823,0.06625
2026-03-24T08:10:00+00:00,30.5737,20.24,192.02,16.98,740.4317,2.3883,14.98,0.9899,0.06625
2026-03-24T08:15:00+00:00,19.7041,21.26,244.19,40.01,872.619,2.3081,15.07,1.5075,0.06625
2026-03-24T08:20:00+00:00,7.7982,14.21,121.7,40.1,999.5624,2.4143,15.02,1.2732,0.06625
2026-03-24T08:25:00+00:00,13.6336,16.92,287.65,21.24,729.8843,2.7331,15.01,1.4652,0.06625
2026-03-24T08:30:00+00:00,32.7651,10.64,227.9,22.62,980.9087,4.5675,14.75,1.2998,0.06625
2026-03-24T08:35:00+00:00,21.8279,21.24,187.87,25.45,1484.3109,0.6895,14.96,1.2416,0.06625
2026-03-24T08:40:00+00:00,19.731,24.63,243.31,36.29,1142.6961,2.4841,14.6,1.0999,0.06625
2026-03-24T08:45:00+00:00,34.0913,17.48,125.04,18.7,1097.1938,0.0065,15.22,0.9457,0.06625
2026-03-24T08:50:00+00:00,31.8263,10.0,165.17,13.95,788.0983,0.1941,14.62,1.7247,0.06625
2026-03-24T08:55:00+00:00,24.3821,19.39,244.18,42.89,632.7409,3.4734,14.83,1.7741,0.06625
2026-03-24T09:00:00+00:00,21.3308,12.99,88.36,28.85,690.9408,3.4335,14.64,0.9732,0.06625
2026-03-24T09:05:00+00:00,22.2986,13.85,199.05,29.85,578.1426,1.1033,14.76,0.9536,0.06625
2026-03-24T09:10:00+00:00,24.4541,18.5,197.76,25.23,1016.7487,4.8516,14.91,1.1805,0.06625
2026-03-24T09:15:00+00:00,32.6915,17.16,263.29,29.93,1093.9613,2.0144,14.8,1.387,0.06625
2026-03-24T09:20:00+00:00,25.626,14.49,101.31,16.07,756.6674,3.7926,15.13,1.2303,0.06625
2026-03-24T09:25:00+00:00,27.4473,13.9,246.9,20.78,1034.9697,1.2836,14.95,1.4347,0.06625
2026-03-24T09:30:00+00:00,30.1068,16.7,147.98,27.4,1365.2384,1.204,14.81,1.2701,0.06625
2026-03-24T09:35:00+00:00,16.0731,14.77,153.11,10.77,1487.4142,4.8745,14.88,1.2505,0.06625
2026-03-24T09:40:00+00:00,27.6203,12.25,117.77,24.55,1190.5925,2.2024,15.15,2.0088,0.06625
2026-03-24T09:45:00+00:00,21.3238,15.05,123.89,24.12,954.2798,2.2065,15.08,1.1273,0.06625
